1,1,13,2,0,0,5,2,False
2,3,2,5,3,3,5,7,False
1,1,1,3,1,1,1,2,False
2,4,9,6,4,3,4,2,False
6,7,2,2,5,4,7,2,False
1,3,2,2,7,6,7,12,False
1,1,3,2,1,0,1,15,False
1,1,1,2,1,1,0,4,False
2,2,7,2,3,2,4,19,False
2,1,3,3,3,2,2,13,False
1,1,2,2,5,4,1,9,False
2,14,11,3,8,7,6,17,False
1,1,1,2,1,1,0,2,False
1,2,1,2,3,2,3,9,False
3,5,13,3,10,9,9,9,False
4,3,6,2,3,2,3,11,False
1,7,2,5,6,5,4,0,False
5,20,23,7,11,10,10,6,False
4,3,13,2,8,7,7,8,False
3,3,3,3,2,2,1,4,False
3,4,2,2,6,5,2,6,False
2,2,6,2,3,2,4,44,False
1,2,1,2,3,2,2,19,False
8,18,28,6,15,14,9,15,False
1,1,1,2,1,1,0,2,False
4,5,1,2,5,4,3,15,False
7,8,5,5,7,6,9,57,False
4,4,1,2,5,4,5,13,False
2,1,1,2,1,1,0,0,False
1,5,11,2,6,5,5,11,False
5,7,2,2,6,5,5,17,False
3,6,1,2,5,4,5,20,False
4,6,4,2,11,10,6,25,False
3,2,8,2,3,2,4,6,False
4,6,6,6,6,5,5,48,False
9,16,26,10,12,11,9,18,False
3,3,5,2,3,3,3,0,False
2,1,3,2,4,3,3,11,False
1,2,3,2,5,4,5,29,False
1,5,5,5,6,5,5,35,False
1,4,3,3,6,5,3,19,False
1,3,8,4,6,5,2,12,False
1,2,1,2,3,2,3,8,False
2,1,6,2,3,2,2,11,False
2,8,5,3,7,6,5,22,False
7,7,17,2,7,6,7,51,False
2,2,1,2,3,2,3,6,False
2,2,1,2,3,2,3,45,False
1,4,1,3,3,3,2,4,False
1,2,1,2,3,2,2,19,False
1,9,12,7,12,11,9,39,False
2,2,1,2,3,3,1,2,False
2,4,5,2,11,10,7,22,False
1,1,1,2,1,1,0,0,False
3,5,2,4,5,4,4,6,False
2,2,1,2,3,2,2,19,False
2,1,3,2,3,2,4,13,False
1,1,1,2,1,1,0,8,False
2,1,3,3,3,2,2,11,False
2,1,1,2,1,1,0,4,False
2,5,6,2,8,7,5,33,False
7,11,5,2,3,3,1,2,False
1,0,1,2,0,0,0,0,False
3,4,2,2,6,5,3,2,False
1,1,3,2,3,2,3,11,False
1,0,2,4,0,0,0,2,False
3,2,3,2,3,2,4,13,False
4,7,11,6,9,8,9,39,False
1,1,1,2,13,12,8,52,False
2,4,5,2,9,8,6,10,False
5,7,1,2,5,4,7,19,False
1,0,3,2,0,0,0,0,False
1,0,2,2,2,2,3,4,False
2,3,2,2,6,5,8,22,False
6,11,5,5,7,6,6,0,False
1,5,7,3,7,6,5,33,False
8,6,1,2,5,4,8,31,False
1,5,1,2,4,3,4,6,False
1,4,3,2,5,4,4,9,False
5,5,1,2,3,3,1,17,False
4,17,18,7,10,9,2,8,False
4,4,3,2,4,3,4,13,False
1,1,1,2,13,12,8,40,False
4,5,5,2,6,5,7,37,False
3,4,2,2,4,4,5,2,True
2,2,2,3,1,0,0,0,False
1,0,1,0,0,0,0,0,False
3,2,4,2,3,2,3,13,False
5,4,2,6,3,2,5,48,False
2,4,4,3,4,3,3,11,False
6,9,20,2,6,5,6,71,False
1,1,5,2,1,1,0,5,False
1,1,1,2,2,1,0,2,False
3,4,6,3,3,2,4,11,False
6,10,37,5,7,6,7,63,False
2,3,2,2,7,6,7,30,False
4,11,4,4,11,10,6,17,False
2,2,1,2,3,2,3,8,False
3,4,3,3,4,4,1,12,False
2,3,17,6,4,3,6,45,False
2,5,8,8,5,4,5,3,False
1,1,1,2,1,1,0,2,False
2,4,4,2,11,10,7,20,False
1,2,6,2,3,2,2,12,False
1,0,1,2,0,0,0,0,False
1,0,1,2,0,0,0,0,False
3,13,6,3,8,7,10,10,True
2,5,6,2,5,4,4,7,False
1,1,2,2,0,0,1,0,False
2,0,3,2,2,1,2,6,False
2,0,1,2,1,1,1,0,False
2,7,2,1,3,3,3,0,True
3,2,1,2,1,1,1,0,False
7,16,7,5,11,10,15,77,True
2,0,1,2,0,0,0,0,False
5,7,2,2,10,9,11,68,False
2,1,1,2,1,1,1,2,False
3,5,1,3,2,2,2,5,False
1,5,4,4,4,3,3,7,False
1,1,7,2,3,3,1,0,False
1,2,2,2,0,0,1,0,False
10,14,5,2,6,5,6,5,False
1,1,2,2,4,3,2,11,False
5,7,1,2,5,4,7,25,False
2,7,4,2,7,6,5,26,False
3,4,1,2,4,4,3,11,False
4,3,1,2,1,1,1,7,False
2,17,22,11,39,38,58,43,False
1,4,7,3,6,5,6,22,False
5,7,2,2,8,7,9,18,False
1,1,11,2,3,2,3,15,False
6,7,12,5,4,3,3,2,False
3,2,1,6,3,2,1,19,False
1,1,2,2,1,1,0,6,False
2,3,2,2,5,4,4,22,False
6,4,2,2,2,2,1,2,False
1,2,3,2,4,3,6,55,False
2,2,2,2,7,6,8,8,False
2,9,4,4,4,3,3,4,True
2,2,1,2,4,3,4,6,False
5,8,6,5,8,7,10,15,True
1,1,1,2,2,2,1,2,False
2,0,6,3,1,1,1,2,False
1,0,1,1,0,0,0,0,False
10,12,12,11,7,6,9,93,False
3,2,1,2,3,2,2,11,False
7,4,10,5,5,4,5,12,False
1,2,1,2,1,1,0,2,False
1,1,2,2,1,1,3,3,False
2,2,1,2,5,4,4,4,False
4,3,1,2,1,1,0,2,False
3,9,8,6,4,3,2,5,False
3,10,4,7,8,7,5,26,False
1,0,3,2,0,0,0,0,False
1,3,2,5,4,4,3,6,False
1,2,4,3,2,2,2,6,False
2,3,3,2,5,4,4,18,False
6,13,4,4,8,7,5,8,False
3,6,7,2,7,6,6,43,False
2,7,5,5,4,3,5,0,True
1,2,2,2,3,2,3,6,False
1,4,6,2,10,9,3,0,False
4,6,14,2,7,6,6,15,False
1,1,2,2,3,2,2,11,False
4,8,6,3,7,6,5,8,False
2,1,3,2,1,1,1,2,False
1,3,2,4,5,4,3,19,False
3,7,1,2,4,3,5,24,False
2,6,6,2,7,7,8,25,False
4,5,1,2,7,6,7,4,False
2,2,3,2,3,2,2,19,False
3,7,5,4,5,4,4,13,False
2,2,2,2,0,0,1,0,False
1,1,2,2,1,1,0,6,False
2,2,8,2,4,3,3,11,False
2,4,5,2,4,3,3,4,False
2,3,3,3,3,2,2,0,False
8,23,34,4,17,16,12,38,False
3,6,8,2,4,3,6,64,False
2,7,4,2,7,6,5,26,False
1,0,4,9,0,0,1,0,False
5,4,2,2,4,3,4,10,False
5,9,7,4,8,7,4,19,False
1,1,0,0,0,0,0,0,False
2,3,2,2,3,2,3,21,False
1,0,3,4,2,1,1,0,False
4,3,3,2,4,3,3,0,False
6,9,7,5,8,7,4,2,False
1,0,2,2,0,0,0,0,False
5,10,1,2,4,4,3,11,False
2,2,2,2,4,3,6,12,False
1,1,2,4,1,1,1,0,False
1,1,1,2,1,1,2,0,False
1,0,2,2,1,0,1,2,False
1,1,1,2,1,1,0,2,False
3,3,3,2,4,3,3,7,False
1,4,4,4,4,3,3,2,False
5,16,6,8,12,11,7,15,False
3,3,7,2,3,3,3,2,False
6,9,24,2,5,4,6,2,False
4,5,1,2,7,6,4,15,False
1,1,4,4,1,0,1,0,False
4,3,6,4,6,5,6,17,False
1,1,1,2,1,1,1,0,False
6,11,2,2,9,9,9,25,True
8,17,20,5,12,11,5,4,False
2,2,2,2,5,4,3,8,False
2,0,18,3,2,1,4,43,False
6,11,2,2,11,10,10,41,False
4,5,5,5,6,5,4,14,False
1,2,1,2,1,1,0,2,False
3,5,5,6,7,6,6,72,False
1,1,4,3,3,2,2,11,False
3,6,5,2,8,7,7,6,False
5,13,43,5,10,9,7,0,False
6,12,29,5,7,6,7,33,False
1,0,0,3,0,0,0,2,False
7,6,2,16,6,5,4,25,False
3,3,2,2,2,2,2,14,False
4,10,7,2,9,8,9,13,False
1,3,2,2,5,4,1,7,False
2,3,6,2,1,0,3,0,False
2,2,3,2,3,2,6,8,False
2,3,14,2,4,3,5,39,False
5,5,5,2,2,2,1,3,False
2,7,5,4,5,4,6,2,False
7,8,1,2,4,4,4,4,False
1,1,1,2,1,1,0,2,False
3,2,1,2,4,3,2,11,False
1,7,18,4,11,10,8,50,False
2,2,4,0,3,3,2,3,False
6,10,37,5,7,6,7,63,False
6,6,6,4,7,6,7,24,False
2,4,5,2,10,9,6,7,False
1,0,1,2,3,2,3,4,False
1,1,2,3,1,1,1,5,False
2,1,22,5,3,2,5,51,False
2,4,5,2,6,5,5,29,False
4,22,11,7,17,16,11,20,True
1,1,5,2,3,2,2,11,False
2,7,2,3,6,5,7,6,False
1,0,1,2,0,0,0,0,False
3,4,1,5,6,5,7,15,False
2,2,2,2,3,2,3,6,False
4,7,2,2,8,7,5,12,False
2,0,1,2,0,0,0,0,False
1,3,1,2,4,3,3,19,False
3,4,2,2,6,5,2,6,False
2,2,10,5,5,4,7,21,False
1,0,1,1,0,0,0,0,False
3,2,4,4,1,1,0,0,False
7,10,2,2,2,2,0,11,False
4,5,1,2,5,4,4,15,False
1,2,1,2,13,12,8,42,False
4,4,1,2,6,5,4,38,False
1,0,5,2,2,1,1,0,False
6,16,3,9,8,7,8,0,False
1,3,2,2,2,2,2,0,False
2,4,5,2,10,9,6,14,False
5,4,2,2,7,6,3,21,False
1,1,4,4,4,3,1,0,False
6,8,11,14,6,5,7,92,False
6,7,6,5,5,4,5,6,False
4,9,15,7,9,8,6,32,False
7,10,5,5,6,5,6,65,False
4,5,1,2,5,4,3,15,False
9,11,5,2,11,10,7,26,False
1,2,2,2,4,3,4,24,False
4,4,2,2,5,4,4,20,False
2,5,2,2,10,9,7,13,False
2,6,13,8,6,5,8,10,False
5,10,5,4,8,7,7,8,False
2,6,11,2,8,7,8,37,False
2,1,4,2,5,4,4,5,False
7,14,7,2,8,7,8,62,False
1,0,3,2,1,1,2,0,False
5,3,1,2,3,2,6,18,False
3,5,2,2,5,4,4,6,False
2,2,1,2,5,4,6,10,False
4,3,4,6,4,3,1,6,False
3,4,5,4,5,4,7,10,False
1,0,1,2,0,0,0,0,False
1,2,1,3,1,1,1,0,False
2,1,3,4,3,2,2,17,False
1,1,3,2,3,2,4,11,False
1,1,2,4,1,1,0,0,False
1,3,3,2,2,2,4,0,False
3,9,5,2,3,2,2,0,True
3,4,2,5,3,3,1,0,False
2,5,9,2,8,7,7,13,False
2,3,2,2,2,1,5,4,False
5,3,8,2,4,3,2,13,False
5,14,29,11,8,7,6,11,False
1,3,4,2,4,3,3,16,False
5,5,3,2,8,7,5,17,False
2,2,1,2,3,2,3,13,False
1,2,2,2,4,3,3,11,False
2,3,3,2,4,4,3,0,False
1,5,1,2,7,6,6,15,False
1,0,1,3,0,0,2,4,False
2,3,2,2,3,3,2,0,False
2,4,3,3,4,3,4,0,True
4,8,4,4,5,4,5,32,False
1,1,1,2,3,2,2,9,False
2,2,4,2,4,3,4,20,False
1,0,1,2,1,0,2,7,False
1,2,1,2,3,2,3,6,False
7,9,5,5,5,4,6,44,False
3,7,2,2,8,7,9,19,False
2,4,3,2,8,7,7,9,False
3,3,5,6,4,3,6,319,False
4,2,4,2,5,4,6,43,False
2,8,5,4,5,4,3,6,False
6,30,57,5,11,10,7,37,False
2,0,1,0,0,0,0,2,False
4,2,3,2,4,3,3,14,False
1,2,1,2,13,12,8,40,False
1,1,1,2,1,1,0,2,False
1,4,7,2,4,4,4,0,False
1,5,6,2,9,8,9,35,False
1,4,13,3,4,3,5,5,False
6,6,1,2,7,6,5,11,False
3,6,1,2,6,6,5,9,False
1,3,1,2,5,4,6,6,False
2,7,4,2,7,6,5,26,False
4,4,6,2,5,4,5,24,False
2,4,16,3,7,6,6,5,False
1,2,2,2,3,2,3,6,False
5,3,1,2,4,3,6,8,False
1,2,1,2,3,2,3,6,False
2,4,2,2,7,6,5,22,False
2,4,3,4,5,4,6,6,False
1,4,2,2,4,3,5,2,False
7,8,5,5,10,9,7,18,True
1,2,5,2,0,0,1,0,False
2,2,2,2,7,6,6,8,False
2,9,6,7,5,4,3,3,True
1,3,2,2,3,3,6,14,False
2,1,1,2,0,0,1,0,False
2,3,8,3,3,3,4,15,False
3,4,8,3,10,9,9,9,False
2,3,5,2,13,12,8,32,False
1,0,1,2,0,0,1,2,False
8,7,5,3,6,5,5,111,False
3,3,1,2,4,3,4,25,False
6,9,7,2,9,8,11,64,False
6,10,37,5,7,6,7,63,False
1,3,2,2,6,5,4,14,False
2,1,2,2,1,1,2,2,False
1,0,2,2,0,0,1,0,False
1,3,1,2,3,2,4,11,False
6,26,12,4,12,11,10,56,True
2,5,4,5,11,10,9,50,False
2,7,5,4,8,7,9,114,False
4,12,6,4,8,7,4,11,True
2,0,0,2,1,1,2,5,False
2,1,1,2,13,12,8,43,False
1,0,1,2,0,0,0,4,False
2,4,3,2,5,4,2,19,False
1,2,1,2,4,3,2,26,False
3,6,28,4,5,4,4,17,False
2,2,2,2,4,3,3,8,False
1,3,9,3,5,4,5,0,True
1,3,3,1,2,1,2,2,False
1,3,7,8,3,2,4,8,False
2,3,1,2,1,1,1,0,False
6,7,11,5,8,7,9,24,False
1,2,5,2,3,2,2,12,False
3,3,4,3,4,3,1,2,False
3,3,1,2,5,4,4,15,False
2,8,2,4,6,5,4,2,False
5,4,5,2,7,6,9,39,False
1,3,2,5,4,3,6,82,False
5,5,2,2,7,6,4,4,False
2,2,1,2,3,2,2,19,False
8,6,12,2,5,4,6,94,False
3,2,1,2,3,2,4,2,False
6,4,13,2,2,2,2,4,False
4,4,11,2,5,4,8,35,False
4,5,15,6,6,5,5,4,False
6,11,4,4,6,5,4,0,True
2,3,2,2,3,3,2,0,False
1,2,1,2,1,1,0,2,False
2,2,1,2,3,2,3,8,False
6,10,32,5,8,7,7,55,False
2,7,23,2,6,5,5,33,False
1,0,3,3,0,0,1,0,False
7,28,42,17,17,16,11,46,False
3,6,3,2,3,2,2,3,False
3,5,3,2,7,6,5,23,False
1,1,2,2,1,1,2,4,False
2,9,4,4,4,3,3,5,True
2,0,1,2,0,0,0,0,False
1,3,3,2,3,2,2,0,False
2,2,2,2,2,2,1,2,False
1,2,1,2,2,2,1,3,False
2,1,1,2,1,1,1,0,False
0,2,7,2,3,2,3,19,False
1,1,1,2,1,1,0,2,False
1,2,4,2,3,2,2,21,False
1,1,3,0,2,1,2,0,False
6,9,2,29,3,2,4,9,False
2,12,3,5,12,11,10,19,True
2,3,1,2,5,4,4,19,False
1,3,7,5,5,4,7,2,False
6,5,1,2,6,5,3,4,False
4,23,26,14,17,16,13,4,False
2,10,5,4,12,11,10,61,False
1,0,1,2,0,0,0,0,False
8,14,4,3,12,11,7,20,False
1,1,6,2,3,2,2,11,False
2,3,2,2,2,2,2,0,False
3,3,2,2,5,4,4,46,False
5,9,4,2,9,8,8,34,False
6,9,24,2,6,5,6,2,False
4,4,11,2,5,4,8,35,False
1,4,2,2,5,4,5,8,False
1,2,1,2,3,2,2,19,False
2,2,11,2,2,1,1,2,False
5,20,13,3,12,11,11,42,True
8,15,2,2,8,8,5,0,False
3,3,1,2,3,2,2,21,False
2,4,3,3,4,3,4,0,True
1,1,1,2,1,1,0,2,False
2,2,5,4,3,2,2,19,False
2,7,4,2,8,7,8,8,False
7,21,10,4,16,15,8,89,False
6,7,10,6,9,8,6,30,False
2,5,6,2,8,7,5,33,False
1,4,3,6,3,3,3,2,False
4,10,3,2,12,11,6,25,False
6,9,6,2,10,9,11,84,False
3,3,2,5,4,3,2,10,False
7,5,8,2,4,3,4,11,False
3,3,2,2,3,2,2,11,False
3,4,1,3,5,4,3,0,False
2,3,5,2,6,5,5,2,False
6,7,14,2,9,8,9,46,False
3,2,1,2,3,2,2,9,False
1,0,1,2,0,0,0,0,False
4,8,19,9,8,7,8,52,False
3,6,10,4,3,2,2,3,False
4,4,11,2,5,4,8,35,False
2,2,2,2,4,3,2,14,False
1,0,1,2,2,2,2,0,False
2,6,12,5,6,5,6,16,False
1,2,1,2,4,3,3,18,False
1,3,3,2,5,4,3,21,False
3,7,3,2,9,8,7,19,False
1,8,16,2,7,7,5,26,False
3,6,1,2,3,3,1,0,False
3,2,7,2,4,3,4,14,False
1,1,3,2,2,1,2,0,False
1,4,3,2,12,11,7,15,False
1,0,3,2,1,0,0,0,False
1,1,15,2,0,0,3,2,False
6,21,20,8,13,12,9,133,True
1,1,3,2,3,2,2,11,False
3,13,23,6,11,10,5,20,False
3,2,8,3,3,2,5,19,False
1,4,1,3,3,3,2,4,False
2,4,4,9,6,5,6,30,False
4,4,14,2,6,5,3,30,False
2,5,9,2,7,6,8,41,False
3,6,6,2,9,8,11,17,True
2,2,1,2,1,1,1,5,False
9,13,31,8,7,7,7,55,False
1,0,0,3,0,0,0,2,False
4,2,4,2,5,4,6,35,False
4,9,7,4,9,8,9,28,False
2,7,14,4,9,8,6,12,False
6,10,37,5,7,6,7,63,False
4,10,3,2,12,11,6,25,False
4,10,3,2,5,5,5,2,True
2,2,10,5,6,5,6,80,False
1,2,3,4,3,2,4,4,False
1,1,3,2,3,2,2,13,False
3,5,11,5,4,4,10,39,False
6,4,8,2,5,4,4,2,False
2,4,9,6,4,3,4,2,False
1,1,1,2,1,1,1,2,False
2,2,1,2,3,2,2,7,False
5,6,20,2,6,5,5,4,False
2,4,5,2,6,5,2,2,False
2,7,4,2,7,6,5,26,False
2,3,1,2,4,3,5,8,False
1,1,9,2,4,3,3,11,False
7,5,5,2,6,6,4,23,False
2,1,2,2,1,1,2,2,False
7,15,95,9,8,7,8,56,False
1,0,1,2,1,1,1,0,False
3,4,1,5,9,9,7,0,False
2,2,1,2,2,2,1,2,False
1,1,1,2,6,5,7,33,False
6,9,1,2,6,5,3,4,False
5,4,2,2,2,2,2,12,False
1,3,2,2,0,0,1,0,False
1,3,9,4,5,4,5,17,False
2,0,2,2,1,0,2,0,False
5,5,13,4,4,3,6,7,False
2,3,3,2,4,3,1,2,False
2,4,3,2,5,4,6,10,False
1,1,1,2,3,2,4,11,False
4,5,2,2,5,4,6,4,False
3,4,8,3,10,9,9,9,False
2,2,7,3,3,2,2,12,False
3,9,24,2,11,10,9,23,False
3,5,5,2,5,4,3,17,False
1,2,2,2,7,6,4,22,False
1,3,1,2,3,2,4,6,False
2,3,3,5,3,2,2,2,False
1,1,0,0,0,0,0,2,False
4,6,1,2,5,4,7,21,False
1,3,2,2,7,6,7,12,False
1,1,1,2,2,1,1,57,False
1,5,12,2,7,6,8,24,False
3,2,21,2,3,2,2,11,False
1,2,5,2,5,4,7,39,False
2,1,2,2,1,1,0,3,False
2,0,1,2,0,0,0,0,False
3,5,13,3,10,9,9,9,False
1,3,2,2,3,3,2,0,False
4,4,1,2,5,4,3,12,False
2,4,2,2,8,7,5,14,False
6,9,7,2,7,6,4,21,False
5,6,1,4,4,3,4,8,False
3,8,6,3,4,3,4,4,False
1,5,1,2,4,3,4,6,False
2,1,1,2,1,0,1,2,False
1,4,4,2,6,6,4,37,False
1,1,4,3,3,2,2,11,False
6,5,8,2,9,8,5,55,False
1,10,7,6,9,8,7,41,False
1,2,4,4,4,3,2,0,False
2,2,5,2,4,3,4,21,False
4,4,4,2,4,3,7,12,False
1,4,11,2,3,3,4,17,False
1,4,4,1,3,3,3,6,False
6,10,37,5,7,6,7,63,False
6,5,8,2,9,8,5,55,False
2,4,3,3,4,3,4,0,True
1,1,1,2,13,12,8,40,False
1,2,4,2,4,3,2,11,False
2,2,3,3,3,2,4,6,False
6,12,15,3,5,4,3,2,False
6,10,5,3,9,8,9,16,False
2,1,6,2,2,2,2,0,False
6,9,7,2,9,8,11,64,False
1,1,1,2,1,1,3,3,False
2,9,2,9,6,5,3,0,False
7,9,3,3,10,9,9,10,False
3,10,5,7,7,6,3,23,False
4,8,21,7,9,8,10,51,False
2,4,4,5,11,10,9,49,False
2,3,11,6,4,3,4,2,False
5,9,7,2,4,4,2,8,False
2,2,9,5,4,3,6,43,False
5,6,6,3,8,7,9,76,False
5,3,9,2,1,1,4,3,False
2,3,2,2,0,0,1,0,False
5,6,6,2,10,9,6,14,False
2,2,1,2,10,9,8,52,False
5,7,6,2,11,10,7,13,False
1,0,1,10,1,1,0,0,False
2,4,9,5,7,6,6,30,False
2,3,3,2,5,4,2,11,False
2,1,2,2,3,2,2,11,False
5,3,3,2,6,5,4,2,False
5,25,11,6,10,9,6,29,True
2,3,3,5,4,3,5,13,False
4,3,2,2,5,4,3,11,False
6,9,19,5,7,6,7,60,False
3,3,16,5,4,3,6,47,False
2,2,8,2,2,2,2,2,False
4,8,6,4,5,4,3,6,False
4,7,13,4,8,7,9,37,False
1,0,2,2,0,0,0,0,False
2,2,2,2,3,2,4,7,False
1,1,1,2,1,1,0,2,False
1,0,2,2,0,0,0,0,False
1,1,1,2,1,1,0,2,False
2,8,12,2,6,5,8,45,False
3,3,5,5,3,2,4,52,False
6,16,3,6,8,7,5,0,False
1,0,1,2,0,0,0,0,False
3,5,1,2,6,5,8,16,False
1,0,1,2,0,0,0,0,False
3,17,12,11,4,3,4,6,True
5,16,4,3,8,7,7,2,True
1,5,2,4,4,3,6,0,False
4,2,2,5,3,2,2,11,False
2,3,4,2,4,3,2,4,False
7,9,3,2,4,4,2,8,False
2,5,8,2,4,3,5,0,True
2,0,1,2,0,0,1,2,False
3,6,2,4,6,5,3,11,False
2,2,5,6,2,2,2,0,False
6,10,6,3,9,8,7,21,True
2,4,2,2,4,3,3,48,False
5,4,7,2,3,2,4,19,False
2,2,1,2,4,3,2,19,False
2,1,1,2,1,1,1,0,False
1,1,1,4,4,3,4,18,False
1,1,1,0,1,1,0,2,False
8,21,9,5,13,12,10,4,False
1,0,1,3,0,0,2,4,False
5,3,1,2,2,1,3,2,False
1,0,2,0,0,0,0,0,False
3,6,19,7,7,6,9,47,False
2,2,1,2,1,1,1,0,False
10,15,13,3,10,9,9,9,False
2,6,5,2,8,7,4,17,False
1,7,3,5,6,5,5,30,False
2,6,3,2,10,9,12,103,False
1,5,5,5,7,6,6,67,False
1,1,4,2,2,1,4,0,False
2,3,12,6,4,3,4,2,False
2,1,2,2,6,5,5,8,False
2,3,3,2,7,6,6,20,False
5,4,1,2,4,3,3,6,False
1,6,3,2,6,5,5,26,False
3,5,3,2,4,3,5,8,False
1,2,4,2,3,2,4,13,False
1,2,3,5,3,2,3,2,False
3,7,4,2,10,9,7,22,True
4,5,2,2,4,3,4,9,False
2,5,2,6,6,5,4,23,False
2,15,3,4,7,6,3,8,False
2,3,1,2,4,3,3,9,False
1,1,1,2,1,1,0,2,False
1,0,8,8,1,0,1,0,False
2,0,1,2,0,0,0,0,False
1,1,3,2,3,2,2,11,False
3,3,1,2,3,2,1,11,False
6,13,8,8,9,8,11,6,True
1,0,2,3,0,0,0,0,False
4,2,1,2,2,2,3,2,False
4,3,4,2,3,2,2,11,False
2,4,6,4,3,2,1,6,False
1,2,1,2,3,2,2,13,False
1,5,9,4,9,8,9,120,False
3,0,12,2,1,1,1,0,False
2,3,2,2,4,3,3,6,False
6,9,1,2,6,5,3,4,False
6,10,1,2,5,4,6,15,False
3,8,5,2,5,4,5,46,False
10,10,5,2,6,5,4,4,False
1,0,1,1,0,0,0,0,False
2,0,5,2,1,1,0,0,False
2,7,4,2,7,6,5,26,False
1,2,3,5,2,1,1,0,False
5,4,1,2,8,7,7,0,False
4,19,6,5,1,1,0,0,True
2,3,1,2,8,7,7,30,False
1,1,7,2,1,1,1,0,False
1,0,1,2,0,0,1,2,False
1,2,1,2,5,4,4,28,False
8,12,23,9,9,8,10,129,False
2,0,2,2,0,0,0,0,False
1,0,1,2,0,0,0,0,False
1,1,2,5,1,1,1,15,False
1,1,1,2,1,0,1,0,False
2,0,2,2,4,3,1,0,False
5,7,13,4,7,6,5,7,False
6,9,2,2,9,9,7,0,False
2,1,3,3,3,2,2,11,False
2,1,3,2,0,0,1,0,False
4,10,6,3,9,8,4,0,False
1,2,1,2,3,2,3,23,False
3,2,1,2,3,2,1,9,False
1,3,2,3,4,3,2,19,False
2,2,2,2,3,2,3,6,False
1,4,1,2,8,7,7,11,False
2,2,4,2,5,4,2,11,False
2,7,1,2,5,5,2,4,False
5,7,1,2,6,6,3,2,False
2,2,2,2,3,2,2,2,False
4,3,3,2,3,2,2,13,False
4,3,1,2,8,7,8,14,False
1,1,2,2,4,4,4,0,False
1,0,2,2,1,1,1,0,False
2,16,25,3,9,8,8,16,False
4,5,57,4,0,0,1,0,False
3,3,2,4,2,2,1,0,False
2,8,2,4,6,5,4,2,False
2,5,5,2,7,6,6,45,False
5,3,2,2,0,0,0,6,False
6,12,107,2,9,8,10,12,False
2,2,8,2,4,3,3,12,False
2,2,2,2,4,3,4,8,False
2,1,2,2,2,1,1,2,False
1,2,1,2,1,1,0,2,False
2,0,1,2,0,0,1,0,False
3,9,5,2,7,6,7,12,False
3,8,16,8,7,6,4,11,False
1,2,3,2,4,3,3,11,False
6,21,28,7,16,15,9,5,False
1,7,3,2,6,5,5,26,False
2,4,6,2,6,5,4,14,False
1,3,1,2,4,3,3,19,False
0,9,6,11,4,3,3,2,False
1,2,1,3,3,2,2,19,False
7,11,228,9,10,9,5,23,False
2,3,5,2,4,3,2,12,False
2,3,6,2,4,3,4,27,False
2,4,4,2,10,9,6,18,False
4,9,10,7,6,5,5,0,True
3,3,2,2,3,3,4,3,False
2,1,1,2,1,1,3,3,False
1,0,1,2,0,0,0,2,False
2,2,1,2,5,4,4,3,False
1,0,1,2,0,0,0,0,False
2,6,4,3,5,4,2,2,False
1,0,1,2,1,0,1,6,False
3,4,5,4,4,3,4,7,False
2,4,2,4,1,1,0,0,False
7,5,4,2,5,5,2,2,False
3,7,8,3,6,5,2,0,False
2,8,14,2,9,8,7,13,False
2,2,5,2,3,2,4,5,False
7,9,5,5,4,3,3,33,False
2,3,1,2,2,2,2,7,False
2,0,1,3,0,0,1,0,False
1,1,1,2,0,0,1,0,False
4,5,3,3,5,4,5,15,False
2,1,6,2,3,2,2,13,False
2,13,4,6,6,5,4,16,False
5,7,3,2,7,6,3,21,False
2,3,18,3,5,4,4,32,False
2,3,6,2,3,2,5,10,False
1,1,2,2,1,1,0,6,False
9,6,5,2,5,4,5,14,False
2,6,3,2,7,6,2,2,False
2,2,1,2,3,2,3,6,False
3,2,2,3,3,2,3,8,False
2,0,1,2,1,0,2,2,False
6,6,1,2,5,4,4,18,False
5,4,1,2,4,3,3,11,False
6,11,70,2,4,4,8,82,False
3,16,13,10,9,8,8,30,False
2,4,4,2,6,6,7,24,False
3,7,9,8,8,7,7,28,False
1,2,1,2,3,2,3,8,False
9,12,3,2,11,10,7,26,False
2,4,4,5,11,10,9,48,False
1,0,1,2,1,0,0,0,False
2,0,0,0,1,1,0,0,False
5,6,4,6,5,4,8,72,False
2,3,10,2,4,3,2,11,False
2,9,6,7,5,4,3,3,True
1,3,2,4,3,3,2,0,False
3,10,22,5,8,7,13,36,True
5,4,4,2,4,4,2,4,False
1,1,2,4,0,0,2,3,False
4,2,1,2,3,2,3,13,False
1,1,1,2,1,1,0,8,False
1,2,5,2,3,2,3,6,False
3,6,3,2,7,6,3,10,False
5,6,13,7,12,11,10,160,False
1,0,1,0,1,1,1,0,False
2,5,1,2,9,8,9,30,False
6,10,32,5,8,7,7,55,False
2,5,9,6,5,4,6,14,False
2,6,5,2,9,8,12,60,False
7,9,5,5,5,4,6,44,False
3,6,1,2,6,5,5,33,False
3,5,1,2,5,4,4,6,False
3,9,11,12,7,6,7,7,False
1,4,4,4,3,2,4,8,False
2,3,97,4,3,3,2,7,False
3,2,2,2,7,6,6,17,False
2,0,1,2,1,1,3,4,False
2,7,6,5,10,9,13,28,True
1,1,1,2,1,1,2,0,False
1,6,6,4,5,4,5,20,False
1,3,2,2,5,4,4,16,False
1,0,2,2,0,0,0,0,False
